Year,Keyword,Score
2015,high and lowlevel,0.0011273417161655917
2015,correctness computer science,0.0011270515529401726
2015,stabilization,0.0011098258409950226
2015,speech recognition,0.0010784714938082592
2015,time complexity,0.0010699740631384602
2015,synchronization computer science,0.001054470922387825
2015,encoder,0.0010434460556521298
2015,convex function,0.0010213937024757124
2015,prediction,0.0009842811029091194
2015,firefly algorithm,0.0009842811029091194
2015,categorization,0.0009800067608934644
2015,decision tree learning,0.0009731107354066173
2015,scalability,0.0009572475499279429
2015,controllers,0.0009449446888762876
2015,bayesian optimization,0.0008978790982796341
2015,filter bank,0.0008356275729256789
2015,pattern recognition,0.0008167966187793527
2015,stochastic gradient descent,0.0007788507960892772
2015,continuous optimization,0.0007648264299266187
2015,converge,0.0007620420846629986
2015,constrained optimization,0.000749228954251502
2015,loss function,0.0006871110856370983
2015,maxima and minima,0.0006485772181729114
2015,approximation,0.000647727957029693
2015,riemann–liouville,0.0006414492049715315
2015,ga genetic algorithm,0.0005562766549230485
2015,unscented kalman filter,0.0005562766549230485
2015,empirical mode decomposition,0.0005562766549230485
2015,weibull distribution function,0.0005562766549230485
2015,pca principal component analysis,0.0005562766549230485
2015,bt bayesian theory,0.0005562766549230485
2015,auto regressive integrated moving average,0.0005562766549230485
2015,arima auto regressive integrated moving average,0.0005562766549230485
2015,emd empirical mode decomposition,0.0005562766549230485
2015,ar auto regressive,0.0005562766549230485
2015,structural break modeling,0.0005562766549230485
2016,artificial neural network,0.052683372740719714
2016,algorithm,0.027213064553466552
2016,mathematical optimization,0.021029201894898743
2016,nonlinear system,0.017858244282247117
2016,lyapunov fractal,0.01628773769105123
2016,simulation,0.015896664129729187
2016,machine learning,0.01084581359470116
2016,numerical analysis,0.010610737259706217
2016,neural network simulation,0.009910137535204021
2016,reinforcement learning,0.009686022571399798
2016,hamilton–jacobi–bellman equation,0.009062981660824178
2016,social inequality,0.009037539648479044
2016,deep learning,0.008810051993383965
2016,approximation algorithm,0.007451885855587393
2016,experiment,0.007415168250928049
2016,scale multimedia retrieval,0.007123471902496236
2016,optimal control,0.006991781804531857
2016,bellman equation,0.0069809739790977245
2016,converge,0.006359324420324345
2016,computation,0.00623275971286341
2016,data mining,0.005974075704522687
2016,criteria decision,0.005693806017765187
2016,markov decision process,0.005473653994809141
2016,semantic similarity,0.005472822458972616
2016,iteration,0.0053652955947660315
2016,big data,0.005187715273448931
2016,structured data,0.005092878216835974
2016,training,0.005083839237543421
2016,adversary cryptography,0.00508383923754342
2016,biological neural networks,0.004935644976799845
2016,benchmark computing,0.004797197288474043
2016,hash coding,0.004715548599510852
2016,separate quantization step,0.004715548599510852
2016,data pairs,0.004715548599510852
2016,image retrieval,0.004715548599510852
2016,apache spark,0.004689519829233182
2016,control theory,0.004624309635871244
2016,dynamic programming,0.004468277374732622
2016,atari,0.004435557126662219
2016,neural networks,0.004357999111160766
2016,mapreduce,0.004241792628662958
2016,requirement,0.004241792628662958
2016,computer data storage,0.004241792628662958
2016,iterative method,0.004241792628662958
2016,bruteforce search,0.004241792628662958
2016,search algorithm,0.004241792628662958
2016,apriori algorithm,0.004241792628662958
2016,opensource software,0.004241792628662958
2016,resource description framework,0.004201051866421519
2016,textual documents,0.004201051866421519
2016,knowledge base,0.004201051866421519
2016,language text,0.004201051866421519
2016,entity disambiguation,0.004201051866421519
2016,mapping ambiguous terms,0.004201051866421519
2016,identifier,0.004194504976224986
2016,convolutional neural network,0.004130095379912769
2016,signal conveys,0.004062638499039744
2016,phase congruency concept,0.004062638499039743
2016,criterion weights,0.003998770520573596
2016,criterion values,0.003998770520573596
2016,potential benefits,0.003967884647421565
2016,novel objective,0.003967884647421565
2016,upper confidence bound,0.003967884647421565
2016,effective interpretable,0.003967884647421565
2016,recommending treatments,0.003967884647421565
2016,decision makers,0.003967884647421565
2016,maps characteristics,0.003967884647421564
2016,decision list,0.003967884647421564
2016,diagnostic test results,0.003967884647421564
2016,daily basis,0.003967884647421564
2016,experimental results,0.003967884647421564
2016,costs involved,0.003967884647421564
2016,maximizes outcomes,0.003967884647421564
2016,search space effectively,0.003967884647421564
2016,minimizes overall costs,0.003967884647421564
2016,granting bails,0.003967884647421564
2016,leverages customized checks,0.003967884647421564
2016,asthma patients demonstrate,0.003967884647421564
2016,weak supervision,0.003924646781789639
2016,answer pairs,0.003924646781789639
2016,boolean control networks,0.003924646781789639
2016,sufficient conditions,0.003924646781789639
2016,approach called gradient,0.003924646781789639
2016,based models,0.003924646781789639
2016,bioinspired optimization,0.003924646781789639
2016,feature selection,0.003924646781789639
2016,machine learning models,0.003924646781789639
2016,adversarial examples,0.003924646781789639
2016,storage media,0.003924646781789639
2016,programs encoded,0.003924646781789639
2016,input comprising,0.003924646781789639
2016,high dimensionality d,0.003924646781789639
2016,local models,0.003924646781789639
2016,methods includes receiving,0.003924646781789639
2016,apparatus including,0.003924646781789639
2016,deep network,0.003924646781789639
2016,methods systems,0.003924646781789639
2016,varying delays,0.003924646781789639
2016,distributed time,0.003924646781789639
2016,nlp tasks,0.003924646781789639
2016,distributional information sources,0.003924646781789639
2016,considered complementary,0.003924646781789639
2016,monetization,0.003924646781789639
2016,mobile game,0.003924646781789639
2016,opinion mining,0.003924646781789639
2016,sentiment analysis,0.003924646781789639
2016,agent systems,0.003924646781789639
2016,linear multi,0.003924646781789639
2016,training data,0.003924646781789639
2016,generally applicable approach,0.003924646781789639
2016,paper investigates,0.003924646781789639
2016,new type,0.003924646781789639
2016,scale data,0.003924646781789639
2016,various linguisticxa0…,0.003924646781789639
2016,mental illness,0.003924646781789639
2016,effective treatments,0.003924646781789639
2016,scale quantitative study,0.003924646781789639
2016,labeled outcomes,0.003924646781789639
2016,based counseling conversations,0.003924646781789639
2016,online classes,0.003924646781789639
2016,massive online classes,0.003924646781789639
2016,object detection,0.003924646781789639
2016,computer vision,0.003924646781789639
2016,stochastic approximation algorithms,0.003924646781789639
2016,sure convergence,0.003924646781789639
2016,proportionally fair,0.003924646781789639
2016,fairness measure,0.003924646781789639
2016,human readable,0.003924646781789637
2016,easily embedded,0.003924646781789637
2016,contextual information,0.003924646781789637
2016,dense vector representations,0.003924646781789637
2016,distributional models,0.003924646781789637
2016,semantic web ecosystem,0.003924646781789637
2016,fuzzy control system,0.003879584334386939
2016,code,0.0038251442442815056
2016,global optimization,0.0038251442442815056
2016,throughput,0.003804393690506013
2016,indispensable quality,0.0037866550645395416
2016,new descriptor based,0.0037866550645395416
2016,memristor,0.003717958099202728
2016,linear matrix inequality,0.0036449961144193683
2016,rémi munos,0.003580655375350389
2016,hado van hasselt,0.003580655375350389
2016,will dabney,0.003580655375350389
2016,koray kavukcuoglu,0.0035806553753503887
2016,ben parr,0.0035806553753503887
2016,volodymyr mnih,0.0035806553753503887
2016,demis hassabis,0.0035806553753503887
2016,mark rowland,0.0035806553753503887
2016,marc g. bellemare,0.0035806553753503887
2016,particle swarm optimization ,0.003565225878754118
2016,recurrent neural network,0.0034575914681525886
2016,sparse matrix,0.0033819417756570575
2016,vocabulary,0.00331293095011821
2016,natural language processing,0.0032878348267193183
2016,timevarying delay,0.003280205155761818
2016,test set,0.0031863741608853056
2016,feedback,0.003149375813805341
2016,learning disorders,0.003147142225296736
2016,settling time,0.0030873234810480437
2016,hypernymy relations,0.0030340243167840423
2016,support vector machine,0.0029531595470983878
2016,coupling constant,0.002951157062868381
2016,http public key pinning,0.002951157062868381
2016,endtoend principle,0.0029103400423145078
2016,quality of service,0.002898449818947703
2016,network topology,0.002898449818947703
2016,stochastic gradient descent,0.0028678656737070635
2016,optimization problem,0.002849340846280928
2016,optimization ,0.002751961532153093
2016,benchmark ,0.002751961532153093
2016,genetic algorithm ,0.002751961532153093
2016,exploit computer security,0.002751961532153093
2016,interference communication,0.0026541678275448467
2016,encoder,0.002583076182430812
2016,long shortterm memory,0.0024747371833566904
2016,qlearning,0.0024493422396400463
2016,sample complexity,0.002449342239640046
2016,hysteresis,0.002427970788428069
2016,fuzzy logic,0.0024065649034881033
2016,numerical linear algebra,0.0023154729819837875
2016,weight,0.002302431715140999
2016,autoencoder,0.002302431715140999
2016,language model,0.0021933520023055576
2016,finitetime synchronization,0.0021329259737599563
2016,particle swarm optimization,0.0021326251897900344
2016,personalization,0.0020678098158496768
2016,magnetic resonance imaging,0.002046224160912979
2016,medical imaging,0.002020863783323578
2016,lymph nodes,0.0020208637833235774
2016,linguistic scale functions,0.002007240068246181
2016,genetic programming,0.0019077150355426634
2016,biogeographybased optimization ,0.0018809825017702146
2016,black bag operation,0.0018809825017702146
2016,distribution mathematics,0.0018204269091426565
2016,mnist database,0.0018197047433784828
2016,coefficient,0.0017966933544113627
2016,neuron,0.0017966933544113625
2016,interval arithmetic,0.00169093231213972
2016,approximation,0.0016010757376354414
2016,mathematical model,0.0015471584262462554
2016,computer science,0.0015450540796456474
2016,quantization signal processing,0.0015041643115117488
2016,computeraided design,0.0014775003205512354
2016,fuzzy set,0.0014759746683500152
2016,fuzzy rule,0.0014759746683500152
2016,bayesian network,0.0014689946828432842
2016,variational principle,0.0014689946828432842
2016,dropout neural networks,0.0014689946828432842
2016,recommender system,0.0014675161998105085
2016,sensor,0.0014639323851201075
2016,high and lowlevel,0.0014623816635349134
2016,feature extraction,0.0014623816635349134
2016,robot,0.0014599288148667317
2016,widely applied,0.0014536900340001318
2016,retrieval efficiency hashing,0.0014536900340001318
2016,generalization psychology,0.001331355007992223
2016,feedforward neural network,0.001331355007992223
2016,subnetwork,0.001331355007992223
2016,adaptive systems,0.0013309574816799902
2016,formal system,0.0013309574816799902
2016,control system,0.0013309574816799902
2016,nonlinear systems,0.00133095748167999
2016,open research,0.0013045136872901926
2016,artificial intelligence,0.0013045136872901926
2016,preprocessor,0.0012914343289918964
2016,data preprocessing,0.0012914343289918964
2016,constrained optimization,0.0012841963717624104
2016,optimization,0.0012841963717624104
2016,statistical model,0.0012824167486170483
2016,knowledge graph,0.0012824167486170483
2016,approximation error,0.0012588872308851196
2016,imagenet,0.0012323605304174288
2016,convex function,0.0011893735057839807
2016,embedded system,0.0011828479524828915
2016,usb onthego,0.0011633292271926547
2016,data model,0.0011398917935640763
2016,time delay,0.0011296739436585873
2016,agentbased model,0.0011257706496633417
2016,multiagent system,0.0011257706496633417
2016,citation networks,0.0010979848389520435
2016,telecommunications link,0.001000415722365739
2016,swarm intelligence ,0.0009982162112312737
2016,genetic algorithm,0.0009915262236224781
2016,network architecture,0.0009794025752168814
2016,sense clustering,0.0009559522085942399
2016,computational complexity theory,0.0008881288027937501
2016,coordinate descent,0.0008569617989647054
2016,time delays,0.0007993813134242178
2016,realtime clock,0.0007089141120218107
2016,nonlinearity,0.0006788598383334696
2016,state estimation,0.0006788598383334696
2016,computer simulation,0.0006458357560544777
2016,oneclass classification,0.000588697017268446
2016,frequency band,0.000588697017268446
2016,channel state information,0.000588697017268446
2016,centralized computing,0.000588697017268446
2016,cognitive radio,0.000588697017268446
2016,super robot monkey team hyperforce go!,0.000588697017268446
2016,adaptive coding,0.000588697017268446
2016,ibm systems network architecture,0.000588697017268446
2016,international events,0.000588697017268446
2016,current political issues,0.000588697017268446
2016,reactions concerning national,0.000588697017268446
2016,beliefs stances,0.000588697017268446
2017,artificial neural network,0.04698547533500579
2017,mathematical optimization,0.03305494642038217
2017,algorithm,0.028716868109386347
2017,simulation,0.0248096006863937
2017,neural network simulation,0.01852205997577461
2017,numerical analysis,0.01821718949320363
2017,social inequality,0.016671873076162903
2017,lyapunov fractal,0.016045673434487012
2017,link prediction,0.015916088153889937
2017,nonlinear system,0.012038687977803442
2017,cluster analysis,0.011413810445372168
2017,experiment,0.01058677907463217
2017,particle swarm optimization,0.010521902201492052
2017,machine learning,0.010341297607007714
2017,generative model,0.009145784352008694
2017,carefully reviewed,0.008250442701605099
2017,semiconductor industry,0.00823456394228065
2017,art baselines,0.008217342201972793
2017,markov process,0.008025734429634349
2017,throughput,0.007983620037966866
2017,benchmark computing,0.007600622710839276
2017,adversarial examples,0.007448468713882558
2017,control theory,0.007305556019911888
2017,affine model,0.007264357700488966
2017,sugeno fuzzy,0.007264357700488966
2017,triangular matrix,0.00660306817583767
2017,convolutional neural network,0.006209327176208056
2017,computer vision,0.0061229503029704155
2017,natural language processing,0.0061229503029704155
2017,hopfield network,0.006062003836284072
2017,deep learning,0.005969214623003772
2017,discriminative model,0.005911224417086533
2017,cognitive radio,0.005821776804987318
2017,swarm intelligence,0.005807334802033104
2017,heuristic,0.005805333913153831
2017,inference,0.005805333913153831
2017,statistical cluster,0.0058053339131538305
2017,game engine,0.0056085249579360666
2017,agent architecture,0.0056085249579360666
2017,semantic web technologies,0.0056085249579360666
2017,critical operation,0.0056085249579360666
2017,server message block,0.005608524957936066
2017,interaction,0.005608524957936066
2017,application relying,0.005608524957936066
2017,dynamic artifacts,0.005608524957936066
2017,exponential family embeddings,0.005608524957936062
2017,powerful approach,0.005608524957936062
2017,related questions,0.005608524957936062
2017,step high,0.005608524957936062
2017,level process,0.005608524957936062
2017,word embeddings,0.005608524957936062
2017,factorization machines,0.005608524957936062
2017,order feature interactions,0.005608524957936062
2017,radio access network,0.005608524957936062
2017,mobile network operators,0.005608524957936062
2017,shape features,0.005608524957936062
2017,extracted based,0.005608524957936062
2017,algorithm design and analysis,0.005608524957936062
2017,prediction algorithms,0.005608524957936062
2017,experimental results,0.005608524957936062
2017,deep neural networks,0.005608524957936062
2017,mnist cifar10,0.005608524957936062
2017,knowledge graphs,0.005608524957936062
2017,search engines,0.005608524957936062
2017,skeleton sequence,0.005608524957936062
2017,temporal information,0.005608524957936062
2017,electronic communications,0.005608524957936062
2017,noncanonical communication,0.005608524957936062
2017,human language understanding,0.005608524957936062
2017,word sense disambiguation,0.005608524957936062
2017,paper presents,0.005608524957936062
2017,http url,0.005608524957936062
2017,imagenet,0.005608524957936062
2017,mnist database,0.005608524957936062
2017,statistical model,0.005608524957936062
2017,stan,0.005608524957936062
2017,useful criteria,0.0056085249579360605
2017,aperiodically intermittent control,0.0056085249579360605
2017,derived analytically,0.0056085249579360605
2017,intermittent control,0.0056085249579360605
2017,microblogs ,0.0056085249579360605
2017,sentiment analysis ,0.0056085249579360605
2017,frame semantics ,0.0056085249579360605
2017,babelnet ,0.0056085249579360605
2017,single channel,0.0056085249579360605
2017,target assignment pick,0.0056085249579360605
2017,automatic speech recognition,0.0056085249579360605
2017,strategy elegantly solves,0.0056085249579360605
2017,diverse ranking model,0.005573780436040599
2017,significantly outperform,0.005573780436040598
2017,search result diversification,0.005573780436040598
2017,book constitutes,0.0055377593040877825
2017,topical sections named,0.0055377593040877825
2017,refereed proceedings,0.0055377593040877825
2017,computation,0.005531425760491712
2017,approximation algorithm,0.00552494404208735
2017,binary code,0.00552494404208735
2017,feedback,0.005511202804889195
2017,generative adversarial networks,0.0053058254987855945
2017,recurrent neural network,0.005151694595087684
2017,converge,0.004938877853862912
2017,cloud computing,0.004774116084127209
2017,actuator faults,0.004739492609512805
2017,interference communication,0.004648563938527493
2017,firefly algorithm,0.004453209275165255
2017,network embedding,0.004320079054475254
2017,encoder,0.004268369700075674
2017,nonlinear plant,0.00404583268673807
2017,paper proposes,0.00404583268673807
2017,genetic algorithm,0.003930512045717537
2017,jensen's inequality,0.003920680038901558
2017,sensor,0.003911505251875798
2017,parametric uncertainties,0.0038740668919512154
2017,big data,0.0038313830279833247
2017,association rule learning,0.003785181865126941
2017,sensitivity and specificity,0.003785181865126941
2017,feature selection,0.003785181865126941
2017,sparse matrix,0.003782718154896762
2017,approximation,0.003686339125604992
2017,vast majority,0.0036758567747002826
2017,dimensional vector representations,0.003547012318745288
2017,spectral leakage,0.00347472139117795
2017,global exponential stability,0.0034161451834638906
2017,node attributes,0.0032893234068353
2017,memristor,0.0032501545718900742
2017,fukuoka japan,0.0031789041758118535
2017,alternating direction method,0.003103941279585735
2017,linear matrix inequality,0.0030914240979247423
2017,reinforcement learning,0.002937203383684514
2017,proposed framework,0.002902790038970317
2017,polynomial,0.0028913664457173543
2017,multiobjective optimization,0.002871120707800194
2017,open problem,0.0028037998466912263
2017,wireless sensor networks ,0.0027865766725543263
2017,routing,0.0027865766725543263
2017,swarm intelligence ,0.0027865766725543263
2017,network packet,0.0027865766725543263
2017,initial condition,0.002667135467510181
2017,firefly cache coherence protocol,0.0026130998807776047
2017,premature convergence,0.0026130998807776047
2017,convolution,0.0025896413161979027
2017,british informatics olympiad,0.002510532682785777
2017,sawtooth cellular automaton,0.002429697849484571
2017,sampling  surgical action,0.002429697849484571
2017,sampling signal processing,0.002429697849484571
2017,input lag,0.002429697849484571
2017,data synchronization,0.002429697849484571
2017,control system,0.002332251617891824
2017,controllers,0.0023282034934246007
2017,firefly algorithm fa ,0.0022859690942271258
2017,global optimization ,0.0022859690942271258
2017,estimated,0.0021361657970645205
2017,high and lowlevel,0.0020895901817577327
2017,instability,0.0020712655638634335
2017,optimization problem,0.0020628745896685164
2017,neural coding,0.0020589457269533287
2017,time complexity,0.0020046853657488903
2017,adversarial inputs,0.001992405726751462
2017,force misclassification,0.001992405726751462
2017,quality of service,0.0019832426554412127
2017,nextgeneration network,0.0019832426554412127
2017,differential evolution,0.0018592752820054989
2017,samuel j leffler,0.001858972854967692
2017,scheduling computing,0.0018543522542708655
2017,dynamical system,0.0018233522035544336
2017,dual,0.001655675974342481
2017,outline of object recognition,0.00164334829394003
2017,fuzzy control system,0.0015867651807911168
2017,twofactors secondorder fuzzytrend logical relationship groups,0.0014801085202141248
2017,recursion,0.0014571548950271297
2017,inverted pendulum,0.0014257997045132764
2017,numerical method,0.0013938613240277438
2017,anatomy regional,0.0013742337195213295
2017,autoencoder,0.0013573981816499877
2017,baxter robot,0.0011331330313808438
2017,long shortterm memory,0.0011134780137945326
2017,gradient descent,0.0009478697388565936
2017,random forest,0.0009478697388565936
2017,geometric operations,0.0008412787436904096
2017,utilize arithmetic,0.0008412787436904096
2018,mathematical optimization,0.028014071713675683
2018,artificial neural network,0.025365177946519688
2018,simulation,0.020178961488438434
2018,algorithm,0.01934554458675449
2018,numerical analysis,0.014420654532812788
2018,lyapunov fractal,0.013949303886469056
2018,nonlinear system,0.011322490589255416
2018,social inequality,0.011107282468610535
2018,interference communication,0.009320922173074698
2018,optimization problem,0.009149989566490374
2018,loss function,0.008796411729960797
2018,deep learning,0.008590902912509309
2018,converge,0.008389979341243052
2018,machine learning,0.007994773657715308
2018,adversarial examples,0.007981080641208886
2018,neural network simulation,0.007719736979177104
2018,anatomical layer,0.007679162246278347
2018,predictive failure analysis,0.007679162246278347
2018,primefactor fft algorithm,0.007679162246278347
2018,data compression,0.007679162246278347
2018,biologic preservation,0.0076791622462783465
2018,telecommunications link,0.007119053349766663
2018,particle swarm optimization,0.007113271426530553
2018,iterative method,0.006993088793992946
2018,multiuser,0.006993088793992946
2018,training distribution,0.006977357531684736
2018,deep networks,0.006977357531684735
2018,numerous,0.006567982665079459
2018,swarm intelligence ,0.006347789304555456
2018,optimization ,0.006347789304555456
2018,experimental results,0.005881500709224176
2018,open question,0.005677119444942084
2018,machine learning models,0.005677119444942084
2018,small changes,0.005677119444942084
2018,school bus,0.005677119444942084
2018,transfer adversarial examples,0.005677119444942084
2018,known parameters,0.005677119444942083
2018,make mistakes,0.005677119444942083
2018,leveraging recent techniques,0.005677119444942083
2018,similar mistakes,0.005677119444942083
2018,unknown parameters,0.005677119444942083
2018,vision models,0.005677119444942083
2018,crafted neuron network,0.005469831900648552
2018,training data,0.005469831900648552
2018,critical scenarios,0.005469831900648552
2018,driven programming paradigm,0.005469831900648552
2018,new data,0.005469831900648552
2018,benchmark computing,0.005407954604039406
2018,linear matrix inequality,0.0053016828893398945
2018,deep neural networks,0.005157253834697576
2018,adversarial examples phenomenon,0.0051014643656436
2018,domain shift,0.005101464365643599
2018,model generalization,0.005101464365643599
2018,supervised learning,0.005094702021842583
2018,powerful framework,0.005094702021842583
2018,leveraging unlabeled data,0.005094702021842582
2018,recently proven successful,0.005094702021842582
2018,standard benchmark tasks,0.005094702021842582
2018,simple baselines,0.005094702021842582
2018,complex systems,0.005090353779587684
2018,longitudinal biomedical studies,0.005090353779587683
2018,social networks graphs,0.005090353779587683
2018,describing evolving interactions,0.005090353779587683
2018,global optimization,0.0050903537795876815
2018,fireworks algorithm,0.0050903537795876815
2018,numerical simulations,0.0050903537795876815
2018,upper bound,0.0050903537795876815
2018,crossvalidation statistics,0.0050903537795876815
2018,test set,0.0050903537795876815
2018,realtime clock,0.0050903537795876815
2018,realtime transcription,0.0050903537795876815
2018,promising solution,0.0050903537795876815
2018,long term evolution,0.0050903537795876815
2018,knowledge transfer,0.0050903537795876815
2018,pervasive computing,0.0050903537795876815
2018,latency challenges,0.0050903537795876815
2018,flexible functional split,0.0050903537795876815
2018,cluster consensus ,0.0050903537795876815
2018,leaderfollowing ,0.0050903537795876815
2018,binary image,0.0050903537795876815
2018,computation,0.0050903537795876815
2018,multiagent system ,0.0050903537795876815
2018,benefit,0.0050903537795876815
2018,sensor device,0.0050903537795876815
2018,secure by design,0.0050903537795876815
2018,internet of things,0.0050903537795876815
2018,patch computing,0.0050903537795876815
2018,recurrent neural network,0.0050903537795876815
2018,random neural network,0.0050903537795876815
2018,wikipedia ,0.0050903537795876815
2018,twitter ,0.0050903537795876815
2018,cross reactions,0.0050903537795876815
2018,multiagent systems,0.0050903537795876815
2018,consensus,0.0050903537795876815
2018,track activities,0.0050903537795876815
2018,widely used,0.0050903537795876815
2018,exercise sleep,0.0050903537795876815
2018,adversarial risk,0.0050903537795876815
2018,adversarial perturbations,0.0050903537795876815
2018,nonlinear dynamics,0.0050903537795876815
2018,directed spanning tree,0.0050903537795876815
2018,frechet inception distance,0.0050903537795876815
2018,inception score,0.0050903537795876815
2018,manyobjective optimization ,0.0050903537795876815
2018,bacterial forging algorithm ,0.0050903537795876815
2018,modal approach,0.0050903537795876815
2018,novel multi,0.0050903537795876815
2018,fundamental problems,0.0050903537795876815
2018,path planning problem,0.0050903537795876815
2018,time series,0.0050903537795876815
2018,user interaction features,0.0050903537795876815
2018,user intents,0.0050903537795876815
2018,robot,0.0050903537795876815
2018,robotic arm,0.0050903537795876815
2018,people today,0.005090353779587681
2018,businesses communicating,0.005090353779587681
2018,vast majority,0.005090353779587681
2018,emails received,0.005090353779587681
2018,emails originate,0.005090353779587681
2018,temporal action localization,0.00509035377958768
2018,level ground truth,0.00509035377958768
2018,untrimmed video,0.00509035377958768
2018,addressing tal,0.00509035377958768
2018,action class,0.00509035377958768
2018,temporal boundary,0.00509035377958768
2018,analyze orbital effects,0.00509035377958768
2018,plane magnetic field,0.00509035377958768
2018,conduction band,0.00509035377958768
2018,dimensional electron gas,0.00509035377958768
2018,perturbatively calculate,0.00509035377958768
2018,spin structure,0.00509035377958768
2018,smart battery system,0.005073407023162079
2018,anomaly detection,0.004435967868236602
2018,cognitive radio,0.004259847239228127
2018,mimo,0.00404901904602481
2018,frequency band,0.00404901904602481
2018,multitier architecture,0.00404901904602481
2018,memristorbased switching networks ,0.004002819089241291
2018,memristor,0.004002819089241291
2018,correctness computer science,0.004002819089241291
2018,metaheuristic ,0.003994463790813685
2018,experiment,0.0037487455852263695
2018,exploration and exploitation ,0.003671372718426131
2018,entropy maximization,0.00358668999541689
2018,differential evolution,0.0035553048966776015
2018,radio frequency,0.003425958377083485
2018,approximation algorithm,0.0032937493219163502
2018,neural networks,0.0031612885645576315
2018,reinforcement learning,0.003083614500572311
2018,autoencoder,0.00307454923638178
2018,scheduling computing,0.002869105017822348
2018,approximation,0.0027439124776845233
2018,existing approaches,0.002740010938336378
2018,computer simulation,0.0026844368957387064
2018,active learning machine learning,0.0026844368957387064
2018,expectation propagation,0.0026844368957387064
2018,direct method in the calculus of variations,0.0026196004125664343
2018,convolutional neural network,0.0026093659921592287
2018,hearing loss highfrequency,0.002555800051704916
2018,bands,0.002555800051704916
2018,spectral density,0.0025524653039469044
2018,privacy,0.0025524653039469044
2018,network packet,0.0025141490080589283
2018,pid,0.0023857393561625946
2018,system dynamics,0.0023857393561625946
2018,biological neural networks,0.002362631390098964
2018,detection tasks,0.0022749620274191483
2018,time complexity,0.0021158693012930676
2018,hidden states,0.0020746269295090266
2018,input space,0.0020746269295090266
2018,bit error rate,0.0019302570568087009
2018,computational complexity theory,0.0018816243244616931
2018,closedcircuit television,0.0018816243244616931
2018,analysis of algorithms,0.0018816243244616931
2018,embedded system,0.001881624324461693
2018,endtoend principle,0.0018560446460109399
2018,interaction,0.0018359691221910162
2018,34c27 ,0.0017463376687052105
2018,37b25 ,0.0017463376687052103
2018,92c20 ,0.00174633766870521
2018,optimal control,0.0015955587516660393
2018,data manifold,0.001592156233388584
2018,support vector machine,0.0015413306824091475
2018,particle swarm optimization ,0.0014313739555234547
2018,fixedpoint theorem,0.0014013693142519166
2018,hopfield network,0.0014013693142519166
2018,impulse ,0.0013974984925182404
2018,spectral leakage,0.0013974984925182404
2018,nips 2017 competition,0.0013745270744233086
2018,telecommunications network,0.0013631074519744914
2018,word lists by frequency,0.0013618435403773793
2018,fuzzy control system,0.0012693630817925692
2018,throughput,0.001242185445689534
2018,swarm intelligence,0.0010584935884307034
2018,evolutionary algorithms,0.0010468664250334115
2018,semiconductor industry,0.0008825468268077786
2018,temporal concurrency,0.0007635530669381523
2018,semantically related,0.0007635530669381523
2018,latent dirichlet allocation,0.0007635530669381523
